transaction_id,date,month,account_id,account_name,bank_name,department,transaction_type,direction,amount,voucher_id,description,created_by,data_source,type_amount_90th_percentile,large_amount_flag,high_risk_type_flag,duplicate_group_count,duplicate_pattern_flag,year_end_flag,department_transaction_count,department_risk_flag,risk_score,risk_level,recommended_action,risk_flag_summary
T000745,2025-12-14,12,A011,Inter-fund Transfer Account,Bank F,Community Services Department,budget_execution_payment,outflow,269465,V000745,Simulated budget execution payment for Community Services Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,57,0,1,Low,Check year-end classification and approval,year_end
T000710,2025-12-15,12,A005,Special Fund Account,Bank C,Community Services Department,inter_fund_transfer,inflow,391087,V000710,Simulated inter fund transfer for Community Services Department,simulated_system,bank_statement,509918.00000000006,0,1,1,0,1,57,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000724,2025-12-15,12,A004,Off-budget Fund Account,Bank B,Agriculture Department,temporary_holding,inflow,49767,V000724,Simulated temporary holding for Agriculture Department,simulated_system,bank_statement,219627.5,0,1,1,0,1,70,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000725,2025-12-15,12,A009,Infrastructure Payment Account,Bank E,Infrastructure Department,refund,inflow,30900,V000725,Simulated refund for Infrastructure Department,simulated_system,bank_statement,70230.0,0,0,1,0,1,64,0,1,Low,Check year-end classification and approval,year_end
T000740,2025-12-15,12,A003,Non-tax Revenue Collection Account,Bank B,Transport Department,off_budget_fund_transfer,outflow,86697,V000740,Simulated off budget fund transfer for Transport Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,1,74,1,4,Medium,Second-level review recommended,high_risk_type; year_end; high_activity_department
T000741,2025-12-15,12,A004,Off-budget Fund Account,Bank B,Agriculture Department,non_tax_revenue_collection,inflow,43138,V000741,Simulated non tax revenue collection for Agriculture Department,simulated_system,bank_statement,163417.0,0,0,1,0,1,70,0,1,Low,Check year-end classification and approval,year_end
T000762,2025-12-15,12,A005,Special Fund Account,Bank C,Infrastructure Department,non_tax_revenue_collection,inflow,173090,V000762,Simulated non tax revenue collection for Infrastructure Department,simulated_system,bank_statement,163417.0,1,0,1,0,1,64,0,4,Medium,Review transaction amount and supporting documents,large_amount; year_end
T000773,2025-12-15,12,A013,Year-end Settlement Account,Bank G,Infrastructure Department,temporary_holding,inflow,77396,V000773,Simulated temporary holding for Infrastructure Department,simulated_system,bank_statement,219627.5,0,1,1,0,1,64,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000777,2025-12-15,12,A011,Inter-fund Transfer Account,Bank F,Emergency Management Department,non_tax_revenue_collection,inflow,78973,V000777,Simulated non tax revenue collection for Emergency Management Department,simulated_system,bank_statement,163417.0,0,0,1,0,1,70,0,1,Low,Check year-end classification and approval,year_end
T000787,2025-12-15,12,A005,Special Fund Account,Bank C,Transport Department,budget_execution_payment,outflow,258292,V000787,Simulated budget execution payment for Transport Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,74,1,2,Low,Check year-end classification and approval,year_end; high_activity_department
T000810,2025-12-15,12,A003,Non-tax Revenue Collection Account,Bank B,Health Department,off_budget_fund_transfer,outflow,86440,V000810,Simulated off budget fund transfer for Health Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,1,63,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000712,2025-12-16,12,A006,Social Security Transfer Account,Bank C,Community Services Department,non_tax_revenue_collection,inflow,128182,V000712,Simulated non tax revenue collection for Community Services Department,simulated_system,bank_statement,163417.0,0,0,1,0,1,57,0,1,Low,Check year-end classification and approval,year_end
T000735,2025-12-16,12,A001,Treasury Main Account,Bank A,Community Services Department,budget_execution_payment,outflow,185229,V000735,Simulated budget execution payment for Community Services Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,57,0,1,Low,Check year-end classification and approval,year_end
T000750,2025-12-16,12,A003,Non-tax Revenue Collection Account,Bank B,Environmental Protection Department,budget_execution_payment,outflow,179156,V000750,Simulated budget execution payment for Environmental Protection Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,70,0,1,Low,Check year-end classification and approval,year_end
T000752,2025-12-16,12,A009,Infrastructure Payment Account,Bank E,Agriculture Department,off_budget_fund_transfer,outflow,272718,V000752,Simulated off budget fund transfer for Agriculture Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,1,70,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000756,2025-12-16,12,A008,Health Project Fund Account,Bank D,Community Services Department,refund,inflow,57048,V000756,Simulated refund for Community Services Department,simulated_system,bank_statement,70230.0,0,0,1,0,1,57,0,1,Low,Check year-end classification and approval,year_end
T000793,2025-12-16,12,A010,Temporary Holding Account,Bank E,Culture and Tourism Department,project_fund_payment,outflow,561174,V000793,Simulated project fund payment for Culture and Tourism Department,simulated_system,bank_statement,748920.0,0,0,1,0,1,81,1,2,Low,Check year-end classification and approval,year_end; high_activity_department
T000768,2025-12-17,12,A011,Inter-fund Transfer Account,Bank F,Community Services Department,year_end_settlement,inflow,560338,V000768,Simulated year end settlement for Community Services Department,simulated_system,bank_statement,600508.3,0,1,1,0,1,57,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000720,2025-12-18,12,A009,Infrastructure Payment Account,Bank E,Finance Bureau Internal Unit,budget_execution_payment,outflow,113697,V000720,Simulated budget execution payment for Finance Bureau Internal Unit,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,77,1,2,Low,Check year-end classification and approval,year_end; high_activity_department
T000738,2025-12-18,12,A003,Non-tax Revenue Collection Account,Bank B,Emergency Management Department,inter_fund_transfer,inflow,224580,V000738,Simulated inter fund transfer for Emergency Management Department,simulated_system,bank_statement,509918.00000000006,0,1,1,0,1,70,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000755,2025-12-18,12,A011,Inter-fund Transfer Account,Bank F,Environmental Protection Department,off_budget_fund_transfer,inflow,499234,V000755,Simulated off budget fund transfer for Environmental Protection Department,simulated_system,bank_statement,446537.6000000001,1,1,1,0,1,70,0,6,High,Immediate review required,large_amount; high_risk_type; year_end
T000782,2025-12-18,12,A011,Inter-fund Transfer Account,Bank F,Transport Department,project_fund_payment,outflow,83717,V000782,Simulated project fund payment for Transport Department,simulated_system,bank_statement,748920.0,0,0,1,0,1,74,1,2,Low,Check year-end classification and approval,year_end; high_activity_department
T000801,2025-12-18,12,A003,Non-tax Revenue Collection Account,Bank B,Infrastructure Department,temporary_holding,inflow,32099,V000801,Simulated temporary holding for Infrastructure Department,simulated_system,bank_statement,219627.5,0,1,1,0,1,64,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000718,2025-12-19,12,A001,Treasury Main Account,Bank A,Urban Management Department,budget_execution_payment,outflow,180477,V000718,Simulated budget execution payment for Urban Management Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,64,0,1,Low,Check year-end classification and approval,year_end
T000766,2025-12-19,12,A013,Year-end Settlement Account,Bank G,Health Department,audit_adjustment,inflow,42300,V000766,Simulated audit adjustment for Health Department,simulated_system,bank_statement,100457.59999999999,0,1,1,0,1,63,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000711,2025-12-20,12,A013,Year-end Settlement Account,Bank G,Infrastructure Department,year_end_settlement,inflow,699204,V000711,Simulated year end settlement for Infrastructure Department,simulated_system,bank_statement,600508.3,1,1,1,0,1,64,0,6,High,Immediate review required,large_amount; high_risk_type; year_end
T000714,2025-12-20,12,A010,Temporary Holding Account,Bank E,Social Security Department,temporary_holding,inflow,54512,V000714,Simulated temporary holding for Social Security Department,simulated_system,bank_statement,219627.5,0,1,1,0,1,66,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000705,2025-12-21,12,A006,Social Security Transfer Account,Bank C,Infrastructure Department,refund,inflow,2565,V000705,Simulated refund for Infrastructure Department,simulated_system,bank_statement,70230.0,0,0,1,0,1,64,0,1,Low,Check year-end classification and approval,year_end
T000753,2025-12-21,12,A011,Inter-fund Transfer Account,Bank F,Agriculture Department,inter_fund_transfer,inflow,290888,V000753,Simulated inter fund transfer for Agriculture Department,simulated_system,bank_statement,509918.00000000006,0,1,1,0,1,70,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000759,2025-12-21,12,A002,Budget Execution Payment Account,Bank A,Environmental Protection Department,budget_execution_payment,outflow,263722,V000759,Simulated budget execution payment for Environmental Protection Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,70,0,1,Low,Check year-end classification and approval,year_end
T000775,2025-12-21,12,A012,Audit Adjustment Account,Bank F,Education Department,inter_fund_transfer,inflow,565588,V000775,Simulated inter fund transfer for Education Department,simulated_system,bank_statement,509918.00000000006,1,1,1,0,1,56,0,6,High,Immediate review required,large_amount; high_risk_type; year_end
T000780,2025-12-21,12,A011,Inter-fund Transfer Account,Bank F,Social Security Department,non_tax_revenue_collection,inflow,128066,V000780,Simulated non tax revenue collection for Social Security Department,simulated_system,bank_statement,163417.0,0,0,1,0,1,66,0,1,Low,Check year-end classification and approval,year_end
T000715,2025-12-22,12,A011,Inter-fund Transfer Account,Bank F,Finance Bureau Internal Unit,off_budget_fund_transfer,inflow,93753,V000715,Simulated off budget fund transfer for Finance Bureau Internal Unit,simulated_system,bank_statement,446537.6000000001,0,1,1,0,1,77,1,4,Medium,Second-level review recommended,high_risk_type; year_end; high_activity_department
T000733,2025-12-22,12,A007,Education Fund Account,Bank D,Urban Management Department,year_end_settlement,inflow,305455,V000733,Simulated year end settlement for Urban Management Department,simulated_system,bank_statement,600508.3,0,1,1,0,1,64,0,3,Medium,Second-level review recommended,high_risk_type; year_end
T000788,2025-12-22,12,A011,Inter-fund Transfer Account,Bank F,Education Department,refund,inflow,47028,V000788,Simulated refund for Education Department,simulated_system,bank_statement,70230.0,0,0,1,0,1,56,0,1,Low,Check year-end classification and approval,year_end
T000789,2025-12-22,12,A008,Health Project Fund Account,Bank D,Urban Management Department,budget_execution_payment,outflow,230154,V000789,Simulated budget execution payment for Urban Management Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,1,64,0,1,Low,Check year-end classification and approval,year_end
T000806,2025-12-22,12,A003,Non-tax Revenue Collection Account,Bank B,Transport Department,project_fund_payment,outflow,675494,V000806,Simulated project fund payment for Transport Department,simulated_system,bank_statement,748920.0,0,0,1,0,1,74,1,2,Low,Check year-end classification and approval,year_end; high_activity_department
T000749,2025-12-23,12,A013,Year-end Settlement Account,Bank G,Infrastructure Department,project_fund_payment,outflow,784459,V000749,Simulated project fund payment for Infrastructure Department,simulated_system,bank_statement,748920.0,1,0,1,0,1,64,0,4,Medium,Review transaction amount and supporting documents,large_amount; year_end
T000770,2025-12-23,12,A009,Infrastructure Payment Account,Bank E,Finance Bureau Internal Unit,project_fund_payment,outflow,303978,V000770,Simulated project fund payment for Finance Bureau Internal Unit,simulated_system,bank_statement,748920.0,0,0,1,0,1,77,1,2,Low,Check year-end classification and approval,year_end; high_activity_department
